"","ITAG","SGN_annotation","AGI","gene_name"
"111","Solyc06g076870.2.1","60S acidic ribosomal protein P0 (AHRD V1 ***- D7LEE5_ARALY); contains Interpro domain(s)  IPR001790  Ribosomal protein L10 ","AT2G40010","60S acidic ribosomal protein P0 (RPP0A); Identical to 60S acidic ribosomal protein P0-1 (RPP0A) [Arabidopsis Thaliana] (GB:O04204); similar to 60S acidic ribosomal protein P0 (RPP0B) [Arabidopsis thaliana] (TAIR:AT3G09200.1); similar to Ribosomal protein L10; Ribosomal protein 60S [Medicago truncatula] (GB:ABE83633.1); contains InterPro domain Ribosomal protein L10; (InterPro:IPR001790); contains InterPro domain Ribosomal protein 60S; (InterPro:IPR001813)"
"112","Solyc06g083140.2.1",NA,NA,NA
"113","Solyc06g083850.2.1",NA,NA,NA
"114","Solyc06g084280.1.1",NA,NA,NA
"115","Solyc07g006380.2.1",NA,NA,NA
"116","Solyc07g006560.2.1",NA,NA,NA
"117","Solyc07g007610.2.1",NA,NA,NA
"118","Solyc07g007750.2.1",NA,NA,NA
"119","Solyc07g008280.2.1",NA,NA,NA
"120","Solyc07g008570.2.1","Purple acid phosphatase (AHRD V1 **-* B0WRM8_CULQU); contains Interpro domain(s)  IPR008963  Purple acid phosphatase-like, N-terminal ","AT5G50400","ATPAP27/PAP27 (purple acid phosphatase 27); acid phosphatase/ protein serine/threonine phosphatase; similar to ATPAP24/PAP24 (purple acid phosphatase 24), acid phosphatase/ protein serine/threonine phosphatase [Arabidopsis thaliana] (TAIR:AT4G24890.1); similar to calcineurin-like phosphoesterase family protein [Arabidopsis thaliana] (TAIR:AT1G13750.1); similar to putative metallophosphatase [Lupinus luteus] (GB:CAD12839.3); similar to putative metallophosphatase [Lupinus luteus] (GB:CAD12837.1); similar to diphosphonucleotide phosphatase 1 [Lupinus luteus] (GB:CAD12836.1); contains InterPro domain Purple acid phosphatase, N-terminal; (InterPro:IPR008963); contains InterPro domain Metallophosphoesterase; (InterPro:IPR004843)"
"121","Solyc07g017740.2.1",NA,NA,NA
"122","Solyc07g043410.1.1",NA,NA,NA
"123","Solyc07g055780.2.1","Os06g0207500 protein (Fragment) (AHRD V1 ***- Q0DDQ9_ORYSJ); contains Interpro domain(s)  IPR004253  Protein of unknown function DUF231, plant ","AT2G30900","similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G78710.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G42570.1); similar to unknown [Pisum sativum] (GB:ABA29158.1); similar to Os01g0652100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043736.1); similar to Protein of unknown function DUF231, plant [Medicago truncatula] (GB:ABE82889.1); contains InterPro domain Protein of unknown function DUF231, plant; (InterPro:IPR004253)"
"124","Solyc07g061720.2.1","Gibberellin 2-oxidase (AHRD V1 **** A4GVL8_SOLLC); contains Interpro domain(s)  IPR005123  Oxoglutarate and iron-dependent oxygenase ","AT1G30040","Encodes a gibberellin 2-oxidase. AtGA2OX2 expression is responsive to cytokinin and KNOX activities."
"125","Solyc07g061730.2.1","Gibberellin 2-oxidase (AHRD V1 **** A4GVL9_SOLLC); contains Interpro domain(s)  IPR005123  Oxoglutarate and iron-dependent oxygenase ","AT1G30040","Encodes a gibberellin 2-oxidase. AtGA2OX2 expression is responsive to cytokinin and KNOX activities."
"126","Solyc07g063930.2.1",NA,NA,NA
"127","Solyc08g005870.1.1",NA,NA,NA
"128","Solyc08g006850.2.1",NA,NA,NA
"129","Solyc08g007480.1.1","O-methyltransferase family 3 (AHRD V1 ***- B2A4V5_NATTJ); contains Interpro domain(s)  IPR009902  Protein of unknown function DUF1442 ","AT2G45360","similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G60780.1); similar to Os02g0455400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046773.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD19988.1); contains InterPro domain Protein of unknown function DUF1442; (InterPro:IPR009902)"
"130","Solyc08g008310.2.1","Long-chain-fatty-acid-CoA ligase (AHRD V1 **** B2WS80_ARAHA); contains Interpro domain(s)  IPR000873  AMP-dependent synthetase and ligase ","AT4G23850","long-chain-fatty-acid--CoA ligase / long-chain acyl-CoA synthetase; similar to long-chain-fatty-acid--CoA ligase, putative / long-chain acyl-CoA synthetase, putative [Arabidopsis thaliana] (TAIR:AT4G11030.1); similar to LACS2 (LONG-CHAIN ACYL-COA SYNTHETASE 2) [Arabidopsis thaliana] (TAIR:AT1G49430.1); similar to long-chain-fatty-acid--CoA ligase, putative / long-chain acyl-CoA synthetase, putative [Arabidopsis thaliana] (TAIR:AT1G64400.1); similar to acyl-CoA synthetase [Brassica napus] (GB:CAA64327.1); similar to ACS-like protein [Gossypium hirsutum] (GB:ABA00145.1); similar to ACS-like protein [Gossypium hirsutum] (GB:ABA00144.1); contains InterPro domain AMP-dependent synthetase and ligase; (InterPro:IPR000873)"
"131","Solyc08g014050.1.1","UDP-glucosyltransferase 1 (AHRD V1 **** C6ZRH7_CAPAN); contains Interpro domain(s)  IPR002213  UDP-glucuronosyl/UDP-glucosyltransferase ","AT4G15480","Encodes a protein that might have sinapic acid:UDP-glucose glucosyltransferase activity."
"132","Solyc08g015730.1.1",NA,NA,NA
"133","Solyc08g066880.2.1","5&apos-methylthioadenosine/S-adenosylhomocysteine nucleosidase (AHRD V1 *-*- D6E0Z8_9FIRM); contains Interpro domain(s)  IPR018017  Nucleoside phosphorylase, family 1 ","AT4G28940","catalytic; similar to phosphorylase family protein [Arabidopsis thaliana] (TAIR:AT4G24340.1); similar to Os05g0228000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054970.1); similar to Os01g0229800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042490.1); similar to putative bark storage protein [Oryza sativa (japonica cultivar-group)] (GB:BAA94780.1); contains InterPro domain Purine and other phosphorylases, family 1; (InterPro:IPR000845)"
"134","Solyc08g074490.2.1",NA,NA,NA
"135","Solyc08g074680.2.1",NA,NA,NA
"136","Solyc08g075940.2.1","DNA-directed RNA polymerase (AHRD V1 ***- B9IL57_POPTR); contains Interpro domain(s)  IPR015712  DNA-directed RNA polymerase, subunit 2 ","AT3G23780","This gene encodes the second largest, catalytic subunit of the nuclear DNA-dependent RNA polymerase IV (aka RNA polymerase D). The NRPD2 protein is found at nuclear foci that overlap or are adjacent to chromocentromeres but are not fully coincident with chromocentromeres. The loss of NRPD2 leads to the loss of cytosine methylation at pericentromeric 5S genes and AtSN1 retroelements but has no discernible effect on centromere repeat methylation. This suggests that Pol IV primarily affects facultative heterochromatin rather than constitutive heterochromatin."
"137","Solyc08g078590.1.1",NA,NA,NA
"138","Solyc08g078890.1.1",NA,NA,NA
"139","Solyc08g082890.2.1",NA,NA,NA
"140","Solyc09g005070.1.1",NA,NA,NA
"141","Solyc09g007260.2.1",NA,NA,NA
"142","Solyc09g007790.1.1",NA,NA,NA
"143","Solyc09g014530.2.1",NA,NA,NA
"144","Solyc09g018500.1.1",NA,NA,NA
"145","Solyc09g072680.1.1",NA,NA,NA
"146","Solyc09g084470.2.1",NA,NA,NA
"147","Solyc09g089500.2.1",NA,NA,NA
"148","Solyc10g007800.2.1",NA,NA,NA
"149","Solyc10g054830.1.1",NA,NA,NA
"150","Solyc10g054900.1.1",NA,NA,NA
"151","Solyc10g055250.1.1","Cold shock protein-1 (AHRD V1 *-*- Q8LPA7_WHEAT); contains Interpro domain(s)  IPR002059  Cold-shock protein, DNA-binding ","AT2G21060","glycine-rich protein (AtGRP2b)"
"152","Solyc10g062160.1.1","Dynamin like protein (AHRD V1 ***- D3BTL7_POLPA); contains Interpro domain(s)  IPR001401  Dynamin, GTPase region ","AT3G60190","At3g60190 encodes Arabidopsis dynamin-related protein 1E, DRP1E, also known as EDR3, ADL4 and ADL1E, which is 624 amino acid residues long, has a predicted mass of 69.8 kDa and a pI of 7.5.  Dynamin-related protein 1E belongs to a plant-specific subclass of dynamin-related proteins (DRP1), consisting of five members in Arabidopsis (A, B, C, D, E). This class is characterized by having an N-terminal GTPase domain, a central ‘dynamin 2‘ domain and a C-terminal GTPase effector domain (GED), a typical structure for plant dynamin-related proteins. However, this class lacks a PH domain and a proline-rich domain, which are found in classical animal dynamin-like proteins. Based on work on animal dynamins, the plant DRP1 proteins should be able to form polymeric structures that wrap around membranes to facilitate membrane tubulation and pinching off of vesicles, processes that are essential to vesicle trafficking and membrane compartmentalization.  The edr3 mutation causes a P77L substitution in the G2 motif of the GTPase domain of DRP1E.  edr3 mutant Arabidopsis plants display enhanced cell death in response to powdery mildew infection."
"153","Solyc10g076250.1.1","Aminotransferase like protein (AHRD V1 ***- Q0WWF1_ARATH); contains Interpro domain(s)  IPR005814  Aminotransferase class-III ","AT3G08860","alanine--glyoxylate aminotransferase, putative / beta-alanine-pyruvate aminotransferase, putative / AGT, putative; Identical to Alanine--glyoxylate aminotransferase 2 homolog 3, mitochondrial precursor (EC 2.6.1.44) (Beta-alanine-pyruvate aminotransferase 3) [Arabidopsis Thaliana] (GB:Q9SR86); similar to AGT3 (ALANINE:GLYOXYLATE AMINOTRANSFERASE 3), alanine-glyoxylate transaminase [Arabidopsis thaliana] (TAIR:AT2G38400.1); similar to Peptidase S1 and S6, chymotrypsin/Hap; Aminotransferase class-III [Medicago truncatula] (GB:ABE94503.1); similar to Os05g0475400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055831.1); similar to Os03g0338000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050053.1); contains InterPro domain Aminotransferase class-III; (InterPro:IPR005814)"
"154","Solyc10g076400.1.1","Os03g0291800 protein (Fragment) (AHRD V1 ***- Q0DSS4_ORYSJ); contains Interpro domain(s)  IPR004253  Protein of unknown function DUF231, plant ","AT2G38320","similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G01620.2); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABF95402.1); similar to Os03g0817500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051701.1); similar to Os11g0107000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065543.1); contains InterPro domain Protein of unknown function DUF231, plant; (InterPro:IPR004253)"
"155","Solyc10g076480.1.1","Ammonium transporter (AHRD V1 ***- B9HCZ0_POPTR); contains Interpro domain(s)  IPR001905  Ammonium transporter ","AT2G38290","encodes a high-affinity ammonium transporter, which is expressed in shoot and root. Expression in root and shoot is under nitrogen and carbon dioxide regulation, respectively."
"156","Solyc10g076960.1.1",NA,NA,NA
"157","Solyc10g078270.1.1","Nodulin MtN21 family protein (Fragment) (AHRD V1 *-*- C0KY45_9BRAS); contains Interpro domain(s)  IPR000620  Protein of unknown function DUF6, transmembrane ","AT5G07050","nodulin MtN21 family protein; similar to nodulin MtN21 family protein [Arabidopsis thaliana] (TAIR:AT2G40900.1); similar to Protein of unknown function DUF6, transmembrane [Medicago truncatula] (GB:ABE78418.1); contains InterPro domain Protein of unknown function DUF6, transmembrane; (InterPro:IPR000620)"
"158","Solyc10g079910.1.1","Solute carrier family 35 member E1 (AHRD V1 **-- B7ZTJ7_XENTR); contains Interpro domain(s)  IPR004853  Protein of unknown function DUF250 ","AT5G04160","phosphate translocator-related; similar to phosphate translocator-related [Arabidopsis thaliana] (TAIR:AT3G10290.1); similar to plastidic phosphate translocator-like protein2 [Mesembryanthemum crystallinum] (GB:BAD91177.1); contains InterPro domain Protein of unknown function DUF250; (InterPro:IPR004853)"
"159","Solyc11g010170.1.1","LanC-like protein 2 (AHRD V1 ***- B6TCV9_MAIZE); contains Interpro domain(s)  IPR020464  LanC-like protein, eukaryotic ","AT5G65280","lanthionine synthetase C-like family protein; similar to catalytic [Arabidopsis thaliana] (TAIR:AT1G52920.1); similar to putative 7-transmembrane G-protein-coupled receptor [Solanum chacoense] (GB:AAF75794.1); contains InterPro domain Six-hairpin glycosidase; (InterPro:IPR008928); contains InterPro domain Lanthionine synthetase C-like; (InterPro:IPR007822)"
"160","Solyc11g010250.1.1",NA,NA,NA
"161","Solyc11g011310.1.1","Rhamnogalacturonate lyase (AHRD V1 ***- A3XLZ2_LEEBM); contains Interpro domain(s)  IPR010325  Rhamnogalacturonate lyase ","AT2G22620","lyase; similar to lyase [Arabidopsis thaliana] (TAIR:AT4G38030.1); similar to lyase [Arabidopsis thaliana] (TAIR:AT4G37950.1); similar to lyase [Arabidopsis thaliana] (TAIR:AT1G09910.1); similar to Os08g0554100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062464.1); similar to putative MYST1 [Oryza sativa (japonica cultivar-group)] (GB:BAD10227.1); similar to LG27/30-like gene, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA96404.1); contains InterPro domain Rhamnogalacturonate lyase; (InterPro:IPR010325)"
"162","Solyc11g012600.1.1",NA,NA,NA
"163","Solyc11g012800.1.1",NA,NA,NA
"164","Solyc11g021020.1.1",NA,NA,NA
"165","Solyc11g022590.1.1",NA,NA,NA
"166","Solyc11g056360.1.1","30S ribosomal protein S12 (AHRD V1 ***- C8PSU8_9SPIO); contains Interpro domain(s)  IPR005679  Ribosomal protein S12, bacterial-type ","ATMG00980","ribosomal protein L2"
"167","Solyc11g064760.1.1",NA,NA,NA
"168","Solyc11g064960.1.1",NA,NA,NA
"169","Solyc11g065530.1.1","Lipase (Fragment) (AHRD V1 ***- Q9ZTW1_DIACA); contains Interpro domain(s)  IPR002921  Lipase, class 3 ","AT1G51440","lipase class 3 family protein; similar to lipase class 3 family protein [Arabidopsis thaliana] (TAIR:AT2G30550.2); similar to Os01g0651800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043734.1); similar to Lipase, putative [Oryza sativa (japonica cultivar-group)] (GB:AAX96672.1); similar to Os05g0390000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055438.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Lipase, class 3; (InterPro:IPR002921)"
"170","Solyc11g065930.1.1","Xanthine dehydrogenase/oxidase (AHRD V1 ***- A9YL93_RABIT); contains Interpro domain(s)  IPR016208  Aldehyde oxidase/xanthine dehydrogenase ","AT4G34890","encodes a xanthine dehydrogenase, involved in purine catabolism. Ubiquitously expressed, but the transcript level is altered during aging, senescence, salt and cold stress, and ABA treatment."
"171","Solyc11g068890.1.1","NHL1 (Fragment) (AHRD V1 **-- B0LZK8_ARATH); contains Interpro domain(s)  IPR010847  Harpin-induced 1 ","AT3G44220","harpin-induced family protein / HIN1 family protein / harpin-responsive family protein; similar to harpin-induced family protein / HIN1 family protein / harpin-responsive family protein [Arabidopsis thaliana] (TAIR:AT5G22200.1); similar to Os12g0159600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066211.1); similar to H0913C04.12 [Oryza sativa (indica cultivar-group)] (GB:CAJ86171.1); similar to Os11g0157200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065799.1); contains InterPro domain Harpin-induced 1; (InterPro:IPR010847)"
"172","Solyc11g071290.1.1",NA,NA,NA
"173","Solyc11g071480.1.1",NA,NA,NA
"174","Solyc11g071610.1.1","Xanthine dehydrogenase/oxidase (AHRD V1 ***- A9YL93_RABIT); contains Interpro domain(s)  IPR016208  Aldehyde oxidase/xanthine dehydrogenase ","AT2G27150","Encodes the aldehyde oxidase delta isoform  catalyzing the final step in abscisic acid  biosynthesis."
"175","Solyc12g006360.1.1","Multidrug resistance protein mdtK (AHRD V1 **-- MDTK_ENTS8); contains Interpro domain(s)  IPR002528  Multi antimicrobial extrusion protein MatE ","AT3G59030","encodes a carrier-type transporter with 12 transmembrane domains. Recessive mutation has strong reduction of proanthocyanidin deposition in vacuoles and has reduced dormancy. Expressed in the endothelium of ovules and developing seeds."
"176","Solyc12g009300.1.1","Sucrose synthase (AHRD V1 **** O82693_SOLLC); contains Interpro domain(s)  IPR012820  Sucrose synthase, plants and cyanobacteria  IPR000368  Sucrose synthase ","AT3G43190","Encodes a protein with sucrose synthase activity (SUS4)."
"177","Solyc12g010020.1.1","Leucyl aminopeptidase (AHRD V1 ***- D7DWG6_NOSA0); contains Interpro domain(s)  IPR011356  Peptidase M17, leucyl aminopeptidase ","AT4G30920","cytosol aminopeptidase family protein; Identical to Leucine aminopeptidase 3, chloroplast precursor (EC 3.4.11.1) (LAP 3) (Leucyl aminopeptidase 3) (Proline aminopeptidase 3) (EC 3.4.11.5) (Prolyl aminopeptidase 3) [Arabidopsis Thaliana] (GB:Q944P7;GB:O65557); similar to cytosol aminopeptidase [Arabidopsis thaliana] (TAIR:AT2G24200.1); similar to cytosol aminopeptidase family protein [Arabidopsis thaliana] (TAIR:AT4G30910.1); similar to Leucine aminopeptidase 2, chloroplast precursor (LAP 2) (Leucyl aminopeptidase 2) (Proline aminopeptidase 2) (Prolyl aminopeptidase 2) (GB:Q42876); similar to neutral leucine aminopeptidase preprotein; preLAP-N; metallo-exopeptidase; leucyl aminopeptidase; LAP [Lycopersicon esculentum] (GB:AAO15916.1); similar to Cytosol aminopeptidase family, catalytic domain, putative [Medicago truncatula] (GB:ABE88725.1); contains InterPro domain Peptidase M17, leucyl aminopeptidase, N-terminal; (InterPro:IPR008283); contains InterPro domain Peptidase M17, leucyl aminopeptidase, C-terminal; (InterPro:IPR000819)"
"178","Solyc12g010850.1.1",NA,NA,NA
"179","Solyc12g013600.1.1",NA,NA,NA
"180","Solyc12g019700.1.1",NA,NA,NA
"181","Solyc12g021160.1.1",NA,NA,NA
"182","Solyc12g040800.1.1","C2 domain-containing protein (AHRD V1 **-- D7KD31_ARALY); contains Interpro domain(s)  IPR018029  C2 membrane targeting protein ","AT1G48590","C2 domain-containing protein; similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G17980.1); similar to C2 [Medicago truncatula] (GB:ABE81436.1); contains InterPro domain C2; (InterPro:IPR000008); contains InterPro domain C2 calcium/lipid-binding region, CaLB; (InterPro:IPR008973)"
"183","Solyc12g049400.1.1",NA,NA,NA
"184","Solyc12g056890.1.1",NA,NA,NA
"185","Solyc12g089240.1.1",NA,NA,NA
"186","Solyc12g094420.1.1","Predicted mechanosensitive ion channel (AHRD V1 ***- Q2TZV3_ASPOR); contains Interpro domain(s)  IPR016688  Membrane protein, At2g17000, predicted ","AT1G78610","mechanosensitive ion channel domain-containing protein / MS ion channel domain-containing protein; similar to mechanosensitive ion channel domain-containing protein / MS ion channel domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G14810.1); similar to mechanosensitive ion channel domain-containing protein / MS ion channel domain-containing protein [Arabidopsis thaliana] (TAIR:AT2G17000.1); similar to mechanosensitive ion channel domain-containing protein / MS ion channel domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G53470.1); similar to mechanosensitive ion channel [Brachypodium sylvaticum] (GB:CAJ26378.1); similar to MscS Mechanosensitive ion channel [Medicago truncatula] (GB:ABE89426.1); similar to Os02g0668000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047683.1); contains InterPro domain Like-Sm ribonucleoprotein-related, core; (InterPro:IPR010920); contains InterPro domain MscS Mechanosensitive ion channel; (InterPro:IPR006685)"
"187","Solyc12g096780.1.1","Mitochondrial trans-2-enoyl-CoA reductase (AHRD V1 **-- A2A846_MOUSE); contains Interpro domain(s)  IPR002085  Alcohol dehydrogenase superfamily, zinc-containing ","AT3G45770","oxidoreductase, zinc-binding dehydrogenase family protein; Identical to Probable trans-2-enoyl-CoA reductase, mitochondrial precursor (EC 1.3.1.38) [Arabidopsis Thaliana] (GB:Q8LCU7;GB:Q8W4H6;GB:Q9M166); similar to ARP protein (REF) [Arabidopsis thaliana] (TAIR:AT1G49670.1); similar to Alcohol dehydrogenase superfamily, zinc-containing [Medicago truncatula] (GB:ABE81735.1); contains InterPro domain GroES-like; (InterPro:IPR011032); contains InterPro domain Alcohol dehydrogenase superfamily, zinc-containing; (InterPro:IPR002085); contains InterPro domain Alcohol dehydrogenase, zinc-binding; (InterPro:IPR013149); contains InterPro domain Alcohol dehydrogenase GroES-like; (InterPro:IPR013154)"
"188","Solyc12g096790.1.1",NA,NA,NA
